0001	13918	14506	私は
0002	15193	19084	(F え)色んな数学者、サイエンティストと仕事をしています。
0003	20741	21293	そして
0004	21660	23447	将来の(F おー)機械、
0005	24125	26549	(F えー)マシンインテリジェンス{ついて||ちゅて}考えてみました。
0006	27727	32146	こう言った事がサイエンスフィクションだと言う人もいます。まだまだこんな事は<H>起こり得ない。
0007	32851	33248	でも
0008	34979	35751	見てみましょう。
0009	36530	38148	今の人間の状態です。
0010	39820	41935	(F え)これが今の通常です。
0011	43924	45116	でも最近
0012	46097	48170	(F え)この惑星に{||い}来ました。
0013	48769	49894	{||にん}人類と言うのは
0014	51033	52562	{||すう}世界が、例えば
0015	53433	55653	一年前に出来たとしたら、人類は
0016	55921	58532	十年前に{||で}{||じゅう}十分前に出来たんです。
0017	59119	61465	産業{||し}革命は二秒しか経っていません。
0018	64580	68116	正解の<ＧＤＰ|ジーディーピー>を{||じ}一万年前から見てみましょう。
0019	70588	73036	表を作ってみたんです。こんな風に見えます。
0020	73757	74220	とても
0021	74874	79036	(F え)ノーマルなコンディション(F えー)としては非常に{面白い||おもしろ}形をしていますよね。
0022	81080	82492	自分達に{聞いてみましょう|きいてみましょう|ぎいてましょう}
0023	82965	84605	(F この)(F え)最近の
0024	85482	88658	(F この)(F えー)変革の{||こ}(F えー)原因は何でしょう。
0025	88963	93185	もちろんテクノロジーです。テクノロジーが蓄積をして{||さい}されてきた。そして今
0026	93548	94423	テクノロジーは
0027	94889	97503	非常に急速に進化をしている。これが
0028	98576	106328	私達が今非常に生産的にいられる理由であると言う言も出来ます。でもそれ以上もっと考えていきたいと思います。究極の理由です。
0029	107595	110132	二つのこの(F えー)(しんし?)を見てみましょう。
0030	110528	111352	カンジーは
0031	112752	114495	(F えー){||んー}二百の
0032	115222	116384	トークンを取っています。
0033	120897	123977	(F え)頭の中を見ると基本的は同じ{物|もの|もん}なってんです{||うう}。
0034	124124	126007	片方が少し大きいですけれども、
0035	129330	130867	見えないこの違いが、
0036	132006	133726	余り違いはありません。
0037	135455	139641	(F え)二十五万(F えー)年前から私達は分かれたんです。
0038	140354	144060	(F え){||ふくふ}複雑なメカニズムをとって{||は}進化をしてきた訳です。
0039	144850	147380	マイナーチェンジ<H>がありました、このカンジー
0040	151933	159389	(F え)から(F あー)<ＩＴｂＭ|アイ(F えー)ティービーエム>の様な物に(F え)まで、発展した訳です。私達が
