0001	19400	22268	(F えー)とても(P)綺麗で{||え}チャーミングで、
0002	25200	25830	(F えー){||え}
0003	27605	30605	全く{私|わたし|あたし}の心を奪われた男の人です。
0004	32080	32211	(F え)
0005	32696	36610	{私|わたし|あたし}の以前の夫と、そして(F えー)一緒に飼い始めました。
0006	38395	44580	彼は(P)凄く、(F えー)(F まあ)分離{||ひ}不安があったので、全く一人にする事が{||出来た}
0007	44865	45625	出来なかった。
0008	45928	47073	{||あ}アパート{の||ん}中で、
0009	47750	51300	(F えー){||暴れま}暴れまくって、そしてファブリックを食べて
0010	51778	52788	(F えー)大変でした。
0011	56330	59605	(F えー){||ん}{||ん}強迫神経症と言う風に診断されました。
0012	60340	61335	(F あー)これは{||あ}{||あ}、
0013	62160	65965	彼の病気の一部に{過ぎなかった|すぎなかった|すきなかった}んです。人間と同じ様に。
0014	68110	69690	六か月位経って、
0015	70463	70683	{||い}
0016	71410	74955	(F えー)好きな人が少し問題があると言う事が分かる事があります。
0017	78760	83355	(F えー)私達は、それで六か月前に巻き戻したり{||せずに}
0018	88160	89205	(F え)しない訳です。
0019	91320	96750	(F え)こう言った(P)(F まあ)結局その人の事を愛していて、その人と関係を続けてしまう、
0020	97000	100170	(F え)それが私の犬との関係でもありました。
0021	101648	108380	私は、(P)(F えー)生物学を(P)勉強しています。<МＩＴ|エムアイティー>で<ＰＨＤ|ピーエイチディー>を取りました。十年前、
0022	109215	110260	(F えー)犬が
0023	111075	116990	(F あー)大好きなんですけれども、(F えー)犬がこんな精神的な病気を{||す}(F あ)するかと言われたら、例えば、
0024	117340	121355	(F あ)プロザックがあったり、(F えー)セラピストがあったりと言う事で、
0025	121830	123115	(F えー)でも、実際に
0026	123555	131225	(F えー)精神的な病気{に||ん}なる事もある訳です(F ね)。そして、(F この)パニックであったり、不安症を乗り越えて行くと言う事を見て来た。
0027	131605	135175	(F あー)私達は、自分の(F えー)人生を{変える|かえる|かえりゅ}結果になりました。
0028	135755	139145	この(F えー)七年間、こう言ったトピックを考えています。
0029	139460	143995	(F えー)動物が人間と同じ様な精神的な病気{に||ん}{なる||なん}のかどうか。
0030	144390	145530	そして分かったのは、
0031	146410	149660	(F え)こう言った精神病になる事もあると言う事で、
0032	151558	151973	(F え)
0033	153750	159805	(F えー)私達がより良い友達になって、そして、自分達がより理解出来る事{に||ん}なる
0034	160420	163800	と言う事が分かりました。少し信頼について考えて{見ましょう|みましょう|いましょ}。
0035	164860	170570	(F えー)動物が何を{||し}考えて{いる||}か{||分かっていない}分からないと{言われる|いわれる|いわる}でしょう。でもそれは本当なんですが、
0036	170895	173145	でも、(F えー)関係があれば、
0037	174303	175458	(F えー){||いー}例えば
0038	177048	178628	(F えー)両親{||で}
0039	180065	187755	(F えー)(F ん)に対して話をする時に例えば、{||言葉に}(F え)言葉が動物には無いからと言って、感情がない訳ではない訳です。
0040	189170	193575	そして他の人に話す事によって、自分のストレスが分かる事と言う事もあります。
0041	196055	200850	(F えー)以前であれば、患者さんを診る事によって、医師はストレスを突き止める事が出来た。
0042	201335	201920	そして、
0043	204105	210390	ほとんどのアメリカの精神的な(F あー)問題が、例えば不安であったり脅迫症であったり、
0044	212980	218185	(F えー){||ん}{||ん}動物の感情を(F えー)考えるにも役に立つ{||物だ}物なのです。
0045	221170	226915	(F えー){非常|ひじょう|きひじょう}に危険がある物から離れようとする感情である訳です。
0046	228225	229895	(F えー)、ムード<H>障害もそうです。
0047	230958	231288	(F えー)
0048	233121	233436	(F えー)
0049	235205	238745	また、(F あー)強迫神経症もそうかも知れません。(F え)これは、
0050	240980	245440	自分を(F えー){||ひ}非常に清潔な状態にすると言う事です。
0051	247255	251190	(F え)例えばこれによって脅迫的に手を{洗い過ぎたり|あらいすぎたり|あらいすぎてあり}、そして、
0052	255130	261515	(F えー)何かリチュアルをしなければ、(F あー)食事をする事が出来ないと言う事です。私達にとったら、{||え}{例えば|たとえば|とえば}、
0053	261910	264650	(F あー)このマニュアルがあって、診断をする事が出来ます。
0054	265470	269175	他の動物にとって<H>私達は、<Ｙｏｕｔｕｂｅ|ユーチューブ>があります(F ね)。
0055	271225	278865	(F えー)(F えー){||え}{||え}{||いち}(F えー)一回だけ検索をして見たんです(F ね)。オッドドッグと言う事で、奇妙な犬と言う事です。例えば、<ＯＣＤ|オーシーディー>の
0056	279445	280185	(F おー)猫。
0057	282725	284720	(F えー)行くつか例を見せたいと思います。
0058	288450	289955	(F え)シャドウティーチングです(F ね)。
0059	291200	293250	(F えー)面白いです(F よね)。でも、問題は
0060	294373	299190	(F あ)こう言った脅迫{||う}{||う}(F うー)症を、(F あ)(F まあ)(F あー){||け}実際に
0061	299530	305080	(F えー)起こす事がある。そして(F えー)(F まあ)食べなくなったり、{一日中|いちにちじゅう|いちんちじゅう}この様な行為を続けたりする
0062	306170	308425	事が{||あー}ある訳です。これは、
0063	309305	310450	(F えー)猫です(F ね)。
0064	311525	314405	(F えー){||え}外を見ようとしている様に見えますけれども、
0065	315860	320375	何時間も一日にこれをして{いる||}んです。ここにずっと座って、何回も何回も、
0066	320715	322790	(F えー)このスクリーンを引っ張る訳です。
0067	324160	329660	(F え)そして、これも非常に良く{||あ}典型的な(F あー)行動だと{言われ|いわれ|いやれ}ます。
0068	331320	337105	(F この)ティンティンが(F この)(F えー)木で遊んでいると言う風に見えるかもしれませんが、これ、{一日中|いちにちじゅう|いちんちじゅう}、{やってる||やってん}です(F ね)。
0069	337380	338600	注意深く{見ます|みます|んます}と、
0070	340455	341065	(F えー){||は}
0071	341780	347010	同じ事を同じ順番でずっと回し続けると言う事が分かる訳です。
0072	347910	353615	そして、良くある行動としては、特にこの(F えー)ネコ科の動物です(F ね)。
0073	356725	358040	(F え)人間もやります(F ね)。
0074	359080	359475	(F えー)
0075	360145	367545	(F い){||じ}(P)横に揺れたりする訳です。{||ん}で、時々(F え)自分{が||は}自分を安心させる為にこの様な事をしています。
0076	367950	373660	(F え)しかし、こう言った(F えー)典型的な動物の{||あ}{||え}動きであるだけ{||だん}{||ん}ではなく、
0077	374115	375830	(F えー)ボストンの動物園にいる
0078	376490	379960	(F えー)猿ですけれども、これはムード障害と言う風に
0079	380478	381863	(F えー)診断を受けました。
0080	382260	386585	多くの動物が(ムードディソーダ?)ムード障害を(F おー)起こします。
0081	390655	391425	(F えー){||すー}
0082	394113	394933	{||す}そして、
0083	395980	400765	(F えー)人間が(F えー)自分で{||こ}(F えー)(F まあ)自殺をする様にこう言った事も起こり{||い}ます。
0084	401285	402040	(F えー)そして、
0085	402605	403415	(F えー){||え}{||え}
0086	404458	406673	(F えー)毛を自分で抜く訳です(F ね)。
0087	407408	408788	(F えー)オウムですけれども、
0088	409940	414585	(F えー)強迫{神経症|しんけいしょう|しんけんしょう}と言う風に診断をされる(F えー)事があります。
0089	414715	415935	そして、ラットです(F ね)。
0090	420590	427210	{||う}そして、イラク、{アフガニスタン||あぐにすたん}で働いていた犬が、(F あ)戻ってきて、<ＰＴＳＤ|ピーティーエスディー>{||を}と診断されました。
0091	429210	435285	{||あ}(F あ)非常に{||おふ}(F えー)人間(F んー){||に}(F えー)を見ると、非常に{||おどい}(F まあ)恐れると言う{事|こと|こっ}です。
0092	435725	437215	(F え)少し注意したんです。
0093	438680	443580	(F えー)動物の{||お}<ＰＴＳＤ|ピーティーエスディー>が人間の<ＰＴＳＤ|ピーティーエスディー>{||だ}と同じだと思いません。しかし、
0094	443735	449135	私の<ＰＴＳＤ|ピーティーエスディー>(F えー)と皆さんの<ＰＴＳＤ|ピーティーエスディー>が、全く同じであるとも思いません。
0095	449825	451840	{私|わたし|あたし}達は、皆違うのです。そして、
0096	452380	455310	(F えー)違う(F えー){||う}(F その)感受性があります。
0097	455785	460035	(F えー){||ど}(F えー){||ふ}二匹ドッグがいて同じ家で育ったとしても、{||一つは}(F あー)
0098	460748	461678	(F え)一匹は、
0099	462406	464636	(F あー)例えば、(P)(F あー)
0100	464950	471590	(F ん)(F んー)(F えー)モーターバイクを恐れると。で、{||もう一つの}(F えー)もう一匹の犬は大丈夫かも知れません。良く聞かれるのが、
0101	472000	472715	(F あー)これは、
0102	474195	475385	(F あー)人間が{||あ}
0103	477310	485025	(F えー){||ん}動物を(F え)この様な結果に{追い込んでる|おいこんでる|追い込んでん}のか、{それとも||そしてもう}動物が何か(F え)環境から受けた影響でこの様{に||ん}なるのかと聞かれています。
0104	485710	490435	(F えー)素晴らしい事が起きました。(F えー)最近、{出版|しゅっぱん|ちゅっぱん}をしたんですけれども、
0105	491545	495435	(F えー)毎日、{私|わたし|あたし}は<Ｅ|イー>メールを開きます{||す}(F え)。
0106	496040	498850	(F え)読みます。もしくはカクテルパーティに行きます。
0107	499045	502620	(F え)皆、色んな話をしてくれます。動物について。
0108	502955	506790	(F え)そして、{私|わたし|あたし}、{カリフォルニア||かりふるにあ}に行って、(F えー)女性が手を挙げたんです。
0109	506925	510475	プレミア先生、{私|わたし|あたし}の猫は、<ＰＴＳＤ|ピーティーエスディー>だと思います。
0110	511120	513600	何でそう思うんですかと言う風に聞きますと、
0111	515930	517750	(F えー)彼女はレスキューだったんです(F ね)。
