0001	14860	16416	(F えー)オリバーは<H>
0002	17500	21555	(F えー)(F このー)凄くハンサムで魅力的な
0003	22125	24347	(F えー)そして私が
0004	24945	28556	(F えー)(?)大好きな<H>(F えー)男性です。
0005	29000	31246	(F え)彼はバリニーズ・マウンテンドッグです。
0006	31536	35129	私の元夫と、(F え)私が(F え)引き取りました。
0007	35382	40283	(F え)六カ月後に、彼は<H>(F え)(F この)色々な問題を抱えている事が分かったんです。
0008	40491	42602	(F えー)分離不安でしたし、
0009	42891	46613	(F えー)彼は<H>、(F え)三階から飛び降りると言う事もしました。
0010	47196	50857	(F え)(F このー)(F え)繊維を食べてしまいますし、
0011	51335	52322	(F えー)(F このー)
0012	55740	56038	(F え)
0013	56662	59181	(F ん){強迫性障害|きょうはくせいしょうがい|きょはっくすーすーせいしょうがい}
0014	59503	61935	と言う風に、(F え)診断もされてしまいました。
0015	61948	65231	(F え)それは{氷山|ひょうざん|ひょうがざん}の一角だったんです。(F え)(F このー)
0016	67593	70790	(F え)人間の様な感じなんです(F ね)。六カ月。
0017	71795	82017	(F え)人間でも(F えー)(F このー)(F ううう)好きな人が{||たった}(F えー)六か月経たないと問題があると言う事が分からないと言う様な事もあると思います。
0018	83418	86686	(F えー)ですとか(F その)誰かに紹介された時
0019	87115	90761	(F えー){||す}(F んん)そんな事は思わない訳で<H>す。
0020	91156	93127	(F えー)でも私は
0021	93643	94808	(F えー)(F このー)
0022	95165	99587	{||えうえう}私達は{||そう}(F ううう)その人達を愛し続ける訳なんですけれども{||その}
0023	100106	102896	(F えー)犬も同じ様{||な}でした。
0024	103324	103661	(F えー)
0025	104963	108174	(F え)私は生物学を専攻しました。
0026	109596	110412	私は
0027	112709	116784	(F え)この犬について<H>(F えー)(F この)以前聞かれたら、
0028	117953	124232	(F この)セラピストや(F えー)(F このー)分離不安やそう言った様な話は昔だったらしなかったでしょう。
0029	124655	125242	(F えー){||わ}
0030	126563	136738	(F えー){||このパニック}私の犬がパニックや(F この)不安症を(F えー)乗り越えると言う(F えの)手助けをすると言う事をしました。そこで私の人生が変わったんです。
0031	138715	139558	(F え)(F このー)
0032	140262	149063	その中で{||その}動物達の(F このー)(F え)精神障害と言うのが(P)、どう言った様な物なのかと言う事を興味持つ様になりました。
0033	150430	152465	(F え)そして(F えー)(F このー)
0034	153763	162298	(F う){||すー}そこを上手く対応する事によって、私達自身をより理解すると言う事が出来るんではないかと言う風に思った訳です。
0035	162520	165492	(F えー)奥の人達や私たちは、(F え)(F この)
0036	165794	175066	{||だれああう}他の動物が考えている事は分からないと言う風に思うと思います。しかしながら、私の場合では少なくともそうなんですけれども(F えー)
0037	175215	179987	子供でも、(F えー)親でも、(F え)(F この)彼らが(F え)(F この)
0038	180194	186938	どう感じているかと言う所。(F ええ)それを言葉で表現出来ないと言う場合もあると思うんです。
0039	187282	197993	(F え)ですので(F その)感情的な部分と言うのは(F え)話をしないと分からないと言う部分も(F ああ)(F このー)接触しないと分からないと言う部分も{あるかと||あるかっと}思います。しかしながら、
0040	198469	199405	(F えー)(F この)
0041	200373	200873	(F えー){||い}
0042	201674	203730	獣医、
0043	204471	205637	(F え)(F このー)
0044	208818	209152	(F え)
0045	211156	212869	恐怖や(F え)(F このー)
0046	214583	220027	(F え)心配性と言うのは(F このー)(F え)動物たちがよく持つ(F え)(F このー)
0047	220647	221988	(F え)感情でもある訳です。
0048	222542	223930	(F え)ここで問題は
0049	224425	225286	(F えー)(F このー)
0050	227127	231226	そう{言った|いった|ゆった}感情{を||うぉ}(F え)感じた場合、(F えー)また
0051	231730	233953	(F えー)(F この)気分症
0052	234250	234593	{||あぐう}
0053	236034	240015	(F え)気分{||んあ}的な(F その)問題が{||その}ある場合、
0054	243750	246953	(F えー){こう言った|こういった|こうゆった}問題を(?)(しょう?)
0055	248084	252362	{||もも}もしくは強制的に(F え)(F この)(F え)足を{||あ}
0056	252726	254745	(F あえー)何回も{||ある}
0057	255296	260313	舐めると言った様な事をするって言う(?)な{||そう言った}{||あの}犬の行動(P)がある訳です。
0058	260741	261269	(F えー)(F この)
0059	262348	270970	(F えー)人間に関しては<H>、(F この)(F え)統計的なデータがある訳ですけれども、他の(F えー)(F このー)動物に関してはユーチューブがあります。これは、
0060	271154	277451	(F えー)ある<ＯＣＤ|オーシーディー>ドック、強迫性障害に関してサーチをした物なんですけれども、
0061	277750	284720	(F えー)<ＯＣＤ|オーシーディー>キャットと{||言う}(F んん)(F あー)検索をすると皆さんショックを受けられるかもしれません。いくつか例を挙げたいと思います。
0062	286000	286523	これが<H>
0063	287947	294081	(F えー)この影を追いかけているんですけれども、(F あの)(F ま)可愛く見えるかもしれないんですが、ここでの問題は
0064	294460	295755	(F えー)こう言った問題
0065	296486	307282	(F えー)一日中(F え)この場所に居ると言う事{||だ}{||あ}なんです。(F あの)友達と遊ぶ事も無いですし、外に連れて(F えー)行ってもらう事も無いと言う様な事で(?)、
0066	307592	309647	こう言った{||す}(F あ)症状が出る訳です。
0067	309881	312647	これはギズモと言う<H>{||えん}猫になります。
0068	314127	319744	(F えー)これは<H>、(F あ)何回も何時間も一日に(F えう)やる訳です。
0069	320517	324302	(F えー)スクリーンの所で何回も押すと言う行動を{||おこ}{||う}する訳です。
0070	324622	327581	これも{||あの}{典型的|てんけいてき|ていけいてき}と言われている物です。
0071	327887	332117	これは(F えー)(F この)動物園の{||くべ}(F ええ)熊なんですけれども、
0072	332348	339517	(F えー)(F このー)(F えー)木で遊んでいると思うかもしれませんが、(F このー)(F えー)一日こう言う様な事をする訳です。
0073	341174	341843	(F え)(F このー)
0074	342275	350621	(F えー)しかしながら三十分巻き戻すと、同じやり方でずっと同じ事をしているんです。(?)また、よく見られる
0075	351014	354563	行動としては、(F えー)(F この)行ったり来たり
0076	354996	355663	(F ええー)
0077	355817	359492	すると言う事です。この人も同じ様な事をします。
0078	359841	362855	(F この)横にこう体を揺らしたりと言う様な事もします。
0079	363355	364116	(F え)これは
0080	367505	373104	(F えー)この人も(F えー)(F このー)動物も同じ事なんです。(F え)ジジです。
0081	374104	376209	(F え)ボストンの動物園に居ます。
0082	376947	377203	(F えー)
0083	378505	382529	(F あう)(F このー)(F え)気分障害を持っています。
0084	384768	389906	(F え)(F このー)馬もそうなんですけれども、(F え)自己破壊的な行動を取っています。
0085	393703	394500	(F え)これは<H>
0086	396101	397998	(F え)(F この)人が<H>(F あー)
0087	399052	403831	(F えー)(F この)腕を<H>(F えー)カットすると言う様な事{が||}あるのと同じだと思います。
0088	404199	406297	このオウムも(F えー)(F このー)
0089	408354	408848	(F えー)
0090	410508	413418	{同じ様|おなじよう|おなじよ}に毛を(F えー)毟ってしまっています。
0091	418191	420169	このラットもそう{||なん}ですし
0092	420226	423907	この(F えー){アフガニスタン||あふりがにすたん}で任務に就いた犬が
0093	424203	425808	(F えー)(F この)戻った時に
0094	425971	430013	(F えー)<ＰＴＳＤ|ピーティーエスディー>になり、(F えー)そして<H>(F えー)(F このー)
0095	430778	432802	(F え)髭を生やしている人や
0096	433052	436952	(F えー)車に近づく事に対して恐怖を持つと言う様な事を
0097	437234	438332	(?)
0098	438880	441855	(F えー)(F このー)出てしまうと言う様な事が見られました。
0099	442751	448154	(F えー)この犬の<ＰＴＳＤ|ピーティーエスディー>と(F えー)人の<ＰＴＳＤ|ピーティーエスディー>が同じと言う事は言えません。
0100	448351	452070	(F え)しかしながら私の<ＰＴＳＤ|ピーティーエスディー>と皆さんの<ＰＴＳＤ|ピーティーエスディー>も違う訳です。
0101	452457	453063	(F え)(F この)
0102	453358	456302	(F う)それぞれが違う(F えー)(F このー)
0103	456933	459507	感覚を持っている訳です。同じ{原理|げんり|えんり}で
0104	459730	470492	(F えー)二頭の犬が<H>(F えー)育てられたとしても、(F えー)(F この){||いっぴき}一頭は(F このー)音に対して恐怖を(F えーう)
0105	470724	476648	覚えたりと言う様な事{に||}なっても、(F えー)もう一頭は全く何も(F え)感じないと言う様な事もある訳です。
0106	479648	480032	(F えー)
0107	481571	483647	(F えー){||す}かなり複雑なんです。
0108	485160	487699	(F え)一つ、(F えー)(F このー){||おん}{||お}
0109	488749	491364	(F え)私はこの件に関して本を出版したんですが、
