0001	15310	17050	これは人口の森です。
0002	18240	20880	(F えー)(F このー)何エーカーも広がって{いて||いって}、
0003	21390	24937	(F えー)そして、(F えー)(F このー)小さな(F えー)エリアに、
0004	25217	28327	(F えー)フィットする様に作られた物です。(F えー)庭もそうです。
0005	28905	33624	(F え)各其々の(F えー)(F このー)森と言うのは、育てるのに二年かかります。
0006	33952	36499	(F え)私の裏庭にも森が有ります。
0007	36686	40639	(F えー)そして(F えー)(F このー)生物多様性を(F え)位置付けしています。
0008	43546	48343	(F えー){ここで||これ}毎日私はディズニーのプリンセスの様な気分で(F えー)目覚めます。
0009	49123	57561	(F ん)私は起業家です。(F えー)そして、(F え)(F このー)(?)(F えー)森林を(F えー)工場や学校、
0010	59131	59771	家庭、
0011	61177	61943	リゾート、
0012	63427	64411	(F えー)アパート、
0013	65801	66958	(F えー)(F う)公園、
0014	67794	69716	(F うっ)また、(F えー)(F このー)
0015	71028	74966	(F うっ)動物園などに(F え)植えると言う{||しぎょう}作業をしています。
0016	78077	79562	(F えー)森林と言うのは、
0017	80562	86795	(F え)私達の、(F えー)(F このー)都会での生活で、(F えー)不可欠な物なんです。
0018	88640	96968	(F え)(F このー)どれだけ大きいか小さいかと言うのは{||かっ}(?)(F えー)関係有りません。私達{が||}今住んでいる場所、(F えー)今までは、(F え)(F このー)
0019	97319	100882	(F う)昔、人が加入するまでは(F えー)森林だった訳です。
0020	102920	104561	(F えー)(F このー)私達は、
0021	107545	112308	(F その)八百四十万の他の種が存在している訳です。
0022	112485	117426	私達は、(F このー)自然の{生息地|せいそくち|せいそくし}で住むと言う事を止めましたが、
0023	117983	118905	(F え)(F このー)
0024	119984	131421	私達はそう言った(F あ){||に}(F い)止めた、(F うー)人間に対してこの様な森林を作って(F え)提供しています。私の以前の仕事はトヨタで働いていました。産業エンジニアでした。
0025	132202	142952	(F え)そして、(F え)天然資源を(F え)産業資源にどう言う風に{||っす}(F えー)変えて行くかと言うのが私の仕事だったんですけれども、{||ごーまーっく}(F うっ){||ごっ}ゴムから(F え)タイヤを作ると言う物です。
0026	143131	147038	(F え){しかしながら||すかしながら}これは、(F えー)もう天然資源に戻す事は出来ません。
0027	148078	157031	(F え)(F このー)これは、(F えー)自然と言う(F う)特{||どぅー}性から切り離して、(F えー)そして、産業<H>製品に変えて行くと言う物です。
0028	157202	158093	しかしながら、
0029	159749	162530	(F え)(F このー)(F えー)森林は全然違う訳です。
