0001	14790	19460	科学的なブレイクスルーと言うのは人の命を救います。
0002	20003	22643	(F えー)そして、色々な発見があります。
0003	23490	25835	累積された人間の体
0004	27245	29190	そして{適応力|てきおうりょく|てきょうりょく}
0005	29760	33255	自然の社会での適応力を見ます。
0006	34118	36608	まずは観察からサイエンスは始めます。
0007	36885	40510	しかしパターンや(しょめい?)を見ていますと、ひょっとしたならば
0008	40741	43823	我々がたまたましか{||んん}見つかる事が出来ない。
0009	44160	50445	そう言った物を、科学的な力を持って発見をしようとします。そしてその結果はサプライズです。
0010	50730	52730	西オーストラリアに於きましては
0011	53265	58153	この三年間、非常にサメの<H>事故{||ん}に襲われる事があったのです。
0012	59290	61885	十ヶ月で五人亡くなりました。
0013	62890	65095	西{オーストラリア||おーさすとらりあ}だけではありません。
0014	66205	69075	{||ん}サメが人間<H>を殺すと言う事が
0015	69563	70458	増えています。
0016	71148	73138	ですから今年の{七月|しちがつ|しちがす}に
0017	73636	80315	{||す}{||ううう}サメの軽減ののプログラムが西オーストラリアの協会と一緒にされました。
0018	80580	85093	そしてその中で世界にメディアに発表された事があります。
0019	85780	87670	これはテクノロジー開発で
0020	87913	90712	サメのリスク、攻撃のリスクを、
0021	90911	92046	サイエンスによって
0022	92610	94100	サメの(しゅかく?)
0023	94798	96048	を留意して
0024	96945	98640	開発したと言う物です。
0025	99025	104850	(F えー)そしてこちらはトランスレーターと{||つい}翻訳者と同じぐらいの力を持っている物です。
0026	105075	107175	このプロセスを始めた時に
0027	108198	109268	三年前に
0028	110655	114845	最初の{||おお}二つの攻撃を西オーストラリアで受けた
0029	115230	115950	後でした。
0030	116305	117410	そしてたまたま
0031	117850	120390	私はハリバトラーとディナーをしました。
0032	120820	125470	ハリーバトロンはご存知の様にナチュラリストです。自然学者で
0033	125780	131510	海{||い}の自然を守る(F う)為に、{||いきいす}シーボーエンさんと{||いや}仕事をしています。
0034	132875	138765	それで、問題はこう言った事で解決する{時|とき|たき}にはどうだと言う風に(聞かれ?)ました。
0035	139040	147570	(F えー)それでまるで<H>(F えー)蜂の様な(F え)こう言った縞々の物を<H>着たらいいんじゃないかと言う風に言われました。
0036	148105	148890	(F う)そして
0037	149735	151520	(F えー)三回、さらにサメの
0038	151850	153020	攻撃がありました。
0039	153230	157435	(F えー)それでこう言ったアイディアが必要{||なのか}じゃないのかと言う風に考えました。
0040	157705	159695	ウェブを<H>探ってみました。
0041	161065	166760	(F え)そしてこう言った(F えー)彼の{||さぽ}考え方をサポートをする様な(?)になりました。
0042	167130	174685	(F うー)そしてパターンで警告をすると言う事で、水の中で警告をすると言う事が出来ると言う風にも書いていました。
0043	175000	179008	(F え)こちらはパイロットフィッシャで(F えー)こう言った(F えー)
0044	179553	180153	(F えー){||さ}
0045	180525	182485	(F あ)サメの攻撃を
0046	182860	184440	{||お}保護すると言う形で。
0047	185940	186515	また
0048	187080	187960	この様な
0049	188230	195448	太平洋における<H>土着の人達はこの様な形で(F えー){||ん}攻撃を
0050	196130	199125	警告する事が出来ると言う風に考えていました。
0051	199420	205570	そしたらならば我々{は||ば}こう言う事を{||んんん}もっと適応する事が出来ない{||と}かと言う風に考えました。
0052	207240	209480	サメは関与してく時に
0053	209910	211300	センサーを使います。
0054	211465	215060	そして彼らのセンサーですが、ターゲットを見付ける為に
0055	215310	221025	(F え)特に最後の二、三メートルの攻撃の所で重要な感覚器があります。
0056	221600	222335	(F え)そして
0057	222580	225180	この様な何{||べ}千年も掛かって
0058	226520	228275	考えていた様な進化。
0059	229175	236710	(F えー)そしてこの中に、とっても重要な真実で、そして今まで使ったり使われて来た物がないかと言う風に考えました。
0060	236945	241520	そして人間行動をその中に取り入れる事が出来ないか。そして
0061	241865	245985	このサイエンスをこの中に{||きる}入れる事が出来たならば
0062	246220	248060	サイエンスによって(いつぶ?)的な
0063	248570	251870	サメの攻撃の解決になる{と言う||}風に考えました。
0064	253525	256623	これはシャークの視覚と{||うす}と、そして
0065	258745	265430	西オーストラリアの海洋{||ぎょ}(F えー)協会とにおけるネーサンハート先生の協力に(まして?)
0066	265755	268495	(F えー)論文を書いた先生ですが、これは
0067	268665	275545	{||ぶ}{||しう}白黒のグレースケールで視覚<H>があると言う事でありました。ネイサンさんに電話して
0068	275865	278823	(F え)そしてこのウェットスーツで、この<H>
0069	279645	284310	サメの{攻撃|こうげき|こうげく}を避ける事が出来ないかと言う風に考えました。
0070	284540	289330	(F え)しかし(F えー)西オーストラリアの方の政府の協力を(?)まして三つの事をしました。
0071	289465	290630	まずは一つは
0072	295065	303445	{||お}この(F お)三つのグレート(アイン?)、ブルーシャーク、三つの種類の(F え)サメ<H>の遺伝的な、また解剖学的な
