0001	14810	16430	大きなブレークスルーがありました。
0002	17035	20030	特に(F つのー){||すす}人の命を救うと言う{||事の}
0003	21100	24405	事に関してですが、そう言った物のきっかけは、すぐそこに転がってたりします。
0004	25420	28140	例えば人の伝える言葉と言う事ですが、
0005	29695	33355	世界中{||う}、自然{||の}界の中でそう言う事{を||}見付ける事が出来ます。
0006	34225	36415	{観察|かんさつ|かんさっ}する事から始める事も出来ますが、
0007	37435	43220	問題は、パターンやその{||しょ}{||しょ}(F ん)物は、そう簡単に見付ける事が出来ないと言う{事|こと|こっ}です。それを
0008	43518	44298	取り出して、
0009	45361	47946	そして科学的に観察するってのは、難しい事なのです。
0010	48130	49451	{そして||うして}その結果には、
0011	50059	51664	驚きが伴う事があります。
0012	52245	56035	オーストラリアでは、(F この)鮫の害と言うのは多く{||と}報告されています。
0013	57213	57888	ですから、
0014	58653	63795	今回、(F えー){十カ月|じゅっかげつ|じゅうっかげつ}の間に、五人の命を落とした方がいらっしゃいます。
0015	68455	70810	この{||し}人と鮫<H>が、
0016	71825	76265	{ぶつかる||ぶつかれ}問題と言う物は、非常に{||しい}増えて来てしまっています。
0017	79110	83400	{ですから||すから}、オーストラリアの(F この){||しょ}{||ゆず}{||う}鮫研究会の{間|あいだ|あいづ}では、
0018	85110	86280	(F あ)発表{を||}行っています。
0019	87313	88103	{技術|ぎじゅつ|ぎうつ}{||を}
0020	89136	90161	を開発して
0021	91405	95895	(F え)その観察の中から、そう言った問題{||が}{を||うぉ}減らして行く方法を見付けると言う事です。
0022	96883	97493	ですから、
0023	98046	98791	{科学|かがく|かかく}は、
0024	100161	100936	それを
0025	101745	107590	置き換えて行く人、トランスレーターと言っても良いかも{知れません|しれません|しれ}。その人の力によって{大きく影響|おおきくえいきょう|おおけいきょう}するのだって言う事です。
0026	108380	110035	観察{する||す}だけでは駄目なのです。
0027	112325	117815	{||最初の}(F えー){五|ご|こ}件の内の最初の二件の(F え)死亡事件を取り上げました。で、私は、
0028	118650	121730	ハリバトラーと夕食を取っていたんですが、ハリバトラーと言うのは、
0029	122960	126850	(F えー)自然研究家、{||し}ナチュラリストとして知ってると思いますが、この人です(F ね)。
0030	128130	131290	(F あ)はい、{||スティーブウォーエンの}{亡くなった|なくなった|なくな}スティーブウォーエンの{||しー}(F えーっと)
0031	133235	135450	共同(P)活動家でもあります。
0032	139415	144015	この蜂の様な線を(F おー){||ん}{||ど}持った{ウェットスーツ||でゅえっとすーつ}を作っています。
0033	145545	148875	これ{を||}着ていました。これ{は||}当時は余り考えた事{は||}なかったのですが、
0034	149565	151895	(F この)鮫の死亡事故が起こった時に、
0035	153080	155885	このアイデアが使えるんじゃないかと言う事{に||ん}気付いた訳です。
0036	156870	158795	そして、(F え)調べて見たのですが、
0037	160285	160970	{||こ}これは、
0038	162785	164855	この考え方を支持する{物|もの|もん}でした。
0039	165940	166120	{||え}、
0040	166705	172680	生物学的に言って、こう言った{||ぱたん}{一定|いってい|りってい}のパターンを、(P)(F え)それ{は||}先をする傾向がある訳です。
0041	174950	175855	パレットフィッシュ
0042	176380	180615	がこの水の中で、(F えー){||す}鮫と共に過ごしてる写真を見れば分かる通りですが、
0043	184179	190600	{ですから||すから}、七十年代に{こうした||くぉした}パターンを着ていた、(F えー){ウェットスーツ||うぇっつつーす}(P)(F ん)が(おさえなか?)と言う事。
0044	191840	194655	あるいはこれが、海蛇がこうした{||もよ}模様の物があります。
0045	195330	196695	何が起こってるかと言うと、
0046	197185	197810	これが
0047	198985	200200	{||う}私達に
0048	200680	203295	何かを示してくれている訳です。こうしたアイデアを。
0049	203940	204485	{||これが}
0050	205015	206100	鮫は
0051	206875	211235	{||うあ}{||す}勿論そう言った、何か{||か}感覚がある訳{です||ぞ}。視覚聴覚と言った。
0052	213870	217765	この(F ん)何が獲物であるかと言うのを(かんかつすめ?)鮫は。
0053	219535	224035	{||ん}ですから、これ{は||}{生物学的|せいぶつがくてき|せいぶつかぎ}にどう{||な}なのかと言う事に注意を払う必要があります。
0054	226935	231855	{||ず}{||に}人類のそうした(P)言い伝えが、(P)(F え)進化の
0055	232755	235240	(F え)糧である様に、伝えられてきた物である様に、
0056	236751	239650	これ{が||}人間の行動{||よ}を作り出して来てる訳です。
0057	240675	241735	{こう言った|こういった|こうった}科学を
0058	242223	245288	こうした(F え)経験から来ている証拠に
0059	245908	247438	当てて行こうと考えてる訳です。
0060	247806	249406	{もう||も}こんな{||しゃ}鮫の{||む}
0061	250169	250349	{||え}
0062	251052	253532	{問題|もんだい|もだい}を減らす事が出来れば、これに越した事はありません。
0063	254845	256400	(F えー){世界中|せかいじゅう|さかいじゅう}を見て見て、
0064	258525	261080	また、{この||これ}{研究所|けんきゅうじょ|けんきゅうじょう}の研究に戻りますが、
0065	262675	265140	ある研究チーム{が||は}発表したのは、
0066	266350	266565	{||え}
0067	268950	276765	(F この){||ブラック}{||き}黒白、あるいは色のある獲物を見た時、獲物の(とありなりゅうたちみつ?)に鮫がどう反応するのかと言う実験をしている訳です。
0068	278330	281330	{そして||おして}、(P)リスクを減らす事が出来ます。
0069	282045	285285	(F え)この実験について、これは良いアイデアと考えてくれましたので、
0070	285593	287573	で、{||お}{||お}オーストラリア政府にも
0071	288595	290605	(F え)提供して、これを実行する事にしています。
0072	292550	294435	{||ん}物理的な、{||目に映る}
0073	295145	296705	(F え)鮫の目に映る形と
0074	298330	301905	{例えば|たとえば|えとえば}ブルーシャークやホオジロザメと言った鮫の事ですが。
0075	304160	305690	次に行ったのは、
0076	307160	309395	{||こ}コンピューターモデルを作りました。
0077	311815	314390	また、{||違う}(F あー)違った距離、あるいは
0078	315005	320960	{||環境}海の中の環境によってどの様に変わるのかと言う事について調べた訳です。{||どな}パターンや、形や、
0079	322465	326560	(F え)どう言った物を(F え)鮫が認識しているのかと言う事{に||ん}ついてです。
