0001	15390	15780	(F さー)
0002	16290	16650	(?)
0003	17065	19635	安全ベルト{を||}締めてください。火星に行きますよ。
0004	20020	22930	宇宙飛行士だけではなくて、た<H>くさんの人が、
0005	23620	25170	火星に住む様になるの{です||れす}。
0006	25940	28370	{これは||こえは}思ったよりも早く起こります。
0007	29480	30920	あなたのうちの誰かが
0008	31095	32115	行くかもしれない。
0009	32835	37175	必ず{あなた||あらた}達の子孫の誰かは必ず、子供の{誰か|だれか|がえか}は、必ず行く事になります。
0010	37230	38560	馬鹿げていると思いますか？
0011	39350	41390	これがどの様に起こるかお話しましょう。
0012	41805	42945	ですが、初めに、
0013	44740	48770	何故そんな事しなきゃ{||ら}いけないのかと言う質問{||に}を考えていきましょう。
0014	49080	50040	十年前、
0015	51395	52145	私が、
0016	55215	56305	私達の
0017	59375	61905	(F え)状況に非常に不安に思っていました。例えば、
0018	62195	63685	(F え)彗星{が||}ぶつかる事で、
0019	64075	65775	全てを失ってしまうのかもしれない。
0020	68250	72610	考えてみてください。ここまで{成し遂げとげた|なしとげた|なしとげと}言う事がすべてなくなってしまうと言う事を。
0021	76830	78430	二百万年もの前から、
0022	78705	79585	人間は、
0023	79700	80680	少しずつ、
0024	82400	84340	発展し、そして広がっていった。
0025	84465	85285	そして今、
0026	85450	88040	惑星上にある訳です。地平線を超えてです。
0027	88440	91280	そのものは{||こ}私達の中にある。
0028	91295	93255	これからもっと広がって行くはずです。
0029	94200	95030	技術や、
0030	97170	98060	文明や、
0031	98880	102190	その元{に||}なる物は、この探検すると{言う||}心なのです。
0032	102530	106190	これが、こうした物が全て火星へと導いて(?)
0033	107205	111185	勿論まず、その自分達の地球を守らなければいけない。
0034	112960	114360	そして勿論、
0035	114765	118285	地球をひどい目に遭わした様に、火星を同じ目に遭わしてはいけない。
0036	120910	123360	(ですが?)かつて、ジョン<Ｆ|エフ>ケネディが、
0037	123680	125820	月に人類を送った様に、
0038	126445	128815	その時には全ての人が、
0039	129805	131915	興奮しました。それと同じ様に、
0040	136170	136890	そして、
0041	137065	139905	その時はたったの一人だった訳ですれけども、
0042	140390	142520	(?)多くの人が行く事になる。{||す}
0043	142790	144600	そして改めて、その事で、
0044	144900	148510	(F え)どれだけ自分達の{||ふ}星が大事なのかと言う事を知る事になりました。
0045	149855	150565	まず、
0046	151965	155585	幾つかの面白い{||もんだ}(?)面白い問題を
0047	156080	156810	話します。
0048	157380	160070	これが実際のサイズです。比べた場合にです。
0049	162110	165230	火星はとても地球に比べると小さいのです。ですが、
0050	165795	168205	この小さいと言う事に関わらず、
0051	170210	173610	この表面の面積は、ほぼ地球と同じです。
0052	173995	176895	実は地球は多くの部分{が||}水に覆われているからです。
0053	178670	180950	大気圏はとても{||うす}薄く、
0054	181605	187265	また、(F え)呼吸出来る物{では||であ}ありません。{二酸化炭素の||}九十六パーセントが二酸化炭素です。
0055	188540	192340	非常に寒く、華氏八十一度、マイナスです、しかも。
0056	194710	195680	日にちは、
