0001	16450	18705	{私達|わたしたち|わたたし}は、これから火星に行きます。
0002	21365	24975	数千人の人達(F い)が(P)移住するのです。
0003	25905	27910	これがすぐにも起こるでしょう。
0004	28840	34760	中には、(F この)火星のプロジェクトで働く人もいらっしゃるかも知れません。
0005	36150	43470	ちょっとおかしいと思われるかもしれませんが、どの様にすれば実現するか{お話ししたい|おはなししたい|おはなしたい}と思います{||う}。
0006	44145	48185	{||ん}どうして火星に行かなければいけないのかと疑問に{思われる|おもわれる|おもわれ}でしょう。
0007	48770	52245	(F ん)十二年前に、{テッド||テド}トークをしました。
0008	52553	54363	{私達|わたしたち|わたたし}は非常に、
0009	54955	60175	{||い}色んな銀河の(F えー)リスクに晒されてると言うお話をしました。
0010	60680	68050	そして生き残る為には、私達は、地球以外の事を考えなければいけないと思ったのです。
0011	69800	72975	(F う)そしてもう一つ、火星に行く{||う}理由として、
0012	73440	79560	私は、<ＤＮＡ|ディーエヌエー>の中に、探検すると言う物が組み込まれています。
0013	81440	90360	二{百|ひゃく|しゃく}年前に、(F えー)人類は地球を(F えー)探検し始めました。それによって、人類が世界中に広がったのです。
0014	90630	93165	その結果、{私達|わたしたち|わたたち}が、今、ここにいるのです。
0015	93475	100895	ですから、文明と技術の進展の結果、ここまで{私達|わたしたち|わたたし}は、進んで来たのです。
0016	101335	106260	(F えー)そして(F え)火星にコロニーを作る事が出来る様{に||ん}なって来た{の||}です。
0017	106635	113650	(F え)そして、(F え)これを(F え)地球で行ってきたキャラバンよりも、もっと良い{形|かたち|かだち}で出来る様になるでしょう。
0018	115460	119910	まず、ここで考えて欲しいのは、ジョン<Ｆ|エフ>{ケネディ||けねじぃ}が、
0019	120570	125015	(F え)月に人を送った時に何て言ったかです。これは、
0020	125305	128335	{||し}異世代の夢が叶ったと言う風に言いました。
0021	129600	132920	そして、火星に私達が到着すると、
0022	134790	139715	多くの人達(F い)が(P)地球をこの様に見る事になるでしょう。
0023	140435	141970	特定の人ではなく。
0024	144075	144785	(F え)ですから、
0025	145423	147093	ここでお話ししたいのは、
0026	148395	156640	これからやる{||す}素晴らしいベンチャーについて、お話ししたいと思います。どこに行くのか、(F その)火星について確認して{見ましょう|みましょう|んましょう}。
0027	157485	162180	これが、地球と(F えー)火星のサイズの違いです。
0028	163030	168550	地球の{半分|はんぶん|はんぶ}位の大きさしかありません。(F え)しかし地表{||う}は、
0029	171020	178035	地球と同じ位の{||ひょ}{地表面|ちひょうめん|ちほうめん}があるからです。と言うのも、地球には海が多いからです。
0030	179485	180055	また、
0031	181380	188440	大気は、非常に(F えー)薄く(F えー)(F ん)二酸化炭素は九十五パーセントと言われています。
0032	188715	194495	(F えー)そして、気温はマイナス八十一華氏と言われて、とても低い気温です。
0033	194945	195545	また、
0034	197610	200120	三十六分しか日が当たりません。
0035	201115	202755	また、{||季節は}
0036	203285	208670	(F あ){||地球よりも}(F おー){||長いのどです}。(F えー)一年は(F い)地球よりも長いのです。
0037	210840	217325	(F えー)そして、{||ん}重力は地球よりも(F えー)小さく、{||はち}三十八パーセント程度しかありません。
0038	218260	223765	火星は、地球には似ていますが、しかし、住むにおいては、
0039	224180	227115	{||あ}あまり(F えー){||よ}{||ん}似ていないのです。{||ん}
0040	227935	232130	火星は地球からかなり離れています。
0041	233825	237115	月よりも(P)数倍離れています。
0042	238295	241365	月は二十五万マイル離れています。
0043	242050	245080	{||さ}三日で(P){||とど}行く事が出来ます。
0044	245655	254055	しかし反対に、(F い)火星には二億五千万マイル離れている為、かなりの日数が掛かります。
0045	257435	260050	地球と{火星|かせい|かさあお}て言うのは、
0046	261705	268590	一番近い{||時に}(F えー)時で(F えー)この距離で、これは二年に一回しか発生しません。
0047	271880	281660	(F えー)そして{私達|わたしたち|わたたし}は、これまで火星に色々(F えー)行く為の{||ん}実験をやって来ました。日本人、(F だえ)中国、そしてアメリカ人
0048	281860	288355	等が色々なロケットを(F おー)発射{させ||さし}ましたが、上手く行ってる物は、
0049	288905	291855	本当に{||い}数少ない物しかありません。
0050	293295	299180	しかし、(F えー)いつか、大きなロケットを作って、到着する事が出来るでしょう。
0051	299790	300455	そして、
0052	301640	302355	こちら、
0053	302840	308875	{人類|じんるい|じんずい}が初めて作った一番大きな物、そして、最終的には月に
0054	309350	311625	(F え){到着|とうちゃく|ちょうちゃく}する事が出来ました。
0055	312960	313640	そして、
0056	314163	316053	シャトルと{||い}言われる、
0057	318025	323815	(F えー)月(F んん)に到着した後に、その研究が続けられました。
0058	325935	329450	火星に行くと言うのは(P)簡単ではありません。
0059	330270	339100	(F え)そこで、興味深い{||い}質問として、(P){||ん}どれ位掛かるのか、実際{に||ん}人間が火星に到着するには。
0060	341565	348615	二千五十年(P)には{||ん}実現出来ると言う人もおります。そして<ＮＡＳＡ|ナサ>によりますと、最近では、
0061	349580	352840	二千四十年には到着出来ると言っています。
0062	356680	362705	私自身は二千三十五年位には実現出来るのではないかと思います。
0063	365935	373355	{||もお}二千二十七{年|ねん|にん}には、もしかしたら実現出来るかも{知れ||しい}ません。そう思うのは、
0064	374575	381540	{イーロンマスク||いーらんますく}{||う}のおかげです。テスラモーターの<ＣＥＯ|シーイーオー>でスペース<Ｘ|エックス>の<ＣＥＯ|シーイーオー>でもあります。
0065	382305	383825	彼は私に言いました{||ん}。
0066	384655	388530	二千二十五年には火星に{着陸|ちゃくりく|ちゃくしりく}すると言ったんです。
0067	391955	398510	私は{イーロン||いーらん}ほど楽観的ではないので、(F えー)少し{||いい}(F えー)年を足しました。
0068	399425	402985	二千二十五年、もしくは二千二十七年には、いずれ、
0069	403320	405825	{||え}(F えー)人類は(P)火星に
0070	406605	407720	着陸するでしょう。
0071	408500	413525	これは、(P)テスラーの(P)自動車です。二千{||ん}五年、
0072	415910	421190	{<ＥＶ|イーブイ>||イービー}カーと言うのは、五十年経たないとまともな物は出来ないだろうと言っていました{||あ}。
0073	422135	428755	これはどこで、{||お}{||おきまし}起こったでしょうか？これは、スペース<Ｘ|エックス>のロケットです。
0074	429520	431735	{インターナショナル||いんたーなしょなあ}スペース{ステーション||せっしょん}に
0075	432585	433410	行ったのです。
0076	435675	443085	十年前、スペース<Ｘ|エックス>は、まだ何も出来ていませんでした。(F あ)しかし、今はこの様にロケットを飛ばす事が出来ます。
0077	443705	452650	(F えー)ですから、自動車を作った人物がロケット会社を作って、そして十年後にはこの様に飛ばす事が出来たと言うのは、
0078	453325	456955	とても{||え}希望を与える情報だと思います。
0079	457295	462675	政府とロボットは、このゲームを{||こ}{||えー}制御してる訳ではありません。
0080	462980	466380	民間会社が、今飛躍して来ています。
0081	466690	470585	(F え)そして火星{||え}の探索に乗り出しています。
0082	471580	474390	{本当|ほんとう|ほんと}に{私達|わたしたち|わたたち}はここに住む事が出来るのでしょうか？
0083	475915	480925	{||ん}<ＮＡＳＡ|ナサ>は、二千四十年まで待てと言うかも知れません。しかし、
0084	482700	487780	{||ん}どうやって火星に住むかについては、<ＮＡＳＡ|ナサ>が大きな責任を持っています。
0085	488310	494595	ここで、火星に住むのに必要なのは食料、水、シェルター、(F えー)衣服となります。
0086	496140	498550	更に、酸素も必要となって来ます。
0087	500135	504305	中でも、一番重要な物を{最初|さいしょ|さいしょう}に見て行きましょう。
0088	504790	507000	水、(P)一番大事です。
0089	508405	518440	水を地球から火星に運ぶには重過ぎます。ですから、きちんと生き延びる為に火星で水を見付けなければなりません。
0090	521630	530110	火星と言うのはまるで、砂漠の様な所ですが、実はそうではない{な||の}です。土壌の中には六十パーセントの水分が含まれてると言われます。
0091	530430	533260	(F えー)そして、{||お}オービットの中には、
0092	534745	537760	色々な写真を集めていますが、
0093	539165	543480	水、{||う}{||う}氷がある{||う}のが確認されています。
0094	545185	545875	これは、
0095	547280	551305	{フェニックス||ふぃーねっくす}が二千八年に撮影した写真です。
0096	552395	557025	{||こ}この白い物が(P)土壌に含まれている氷の部分です。
0097	559605	563845	一つ{||う}の写真には蒸発してるのが分かるかと思います。
0098	564755	569810	また、土壌の地下の氷河が考えられるのです。
0099	572710	583930	{||地球の}(F お)(F おー){||失礼}(F えー)火星の(F えー)極にある氷河が解ける事で、かなりの量の水が確保されると考えています。
0100	585050	585995	(F えー)こちらは、
0101	587630	592820	ワシントン大学が、千九百八十八年に作成した装置です。
0102	593505	594140	これは、
0103	594595	601090	{||ちき}火星の(F えー)大気を、水分を取り出す為に作られた物です。
0104	603380	606745	火星の大気から水を作る装置です。
0105	607195	610820	続いて、{私達|わたしたち|わたたし}は、{||息は}{||い}息をしなければいけない{||す}。
0106	611240	617710	この問題に対して<ＮＡＳＡ|ナサ>はどの様に対応したかと言いますと、マイケル{ヘクト||はっと}が、
0107	618220	622420	この装置を開発しました。モクシーと呼ばれる{物|もの|も}です。
0108	624655	625395	(F えー)これは、
0109	626085	635130	酸素を大気から作る{物|もの|も}です。{||え}<ＣＯ２|シーオーツー>、{||二酸化たいそ}(F えー)二酸化炭素九十六パーセントと言いましたが、
0110	636050	639155	(F え)ここから、酸素を作る事が出来るんです。
0111	640420	643720	(F え)そして二千二十年には、(F あー)
0112	644690	648415	発射されるロケットにはこの装着が含まれます。
0113	649810	650230	(F この)
0114	650870	654155	ここに{隠されている|かくされている|かくされるっている}{秘密|ひみつ|ひみ}と言うのはテストではなく、
0115	654565	655250	これは、
0116	656615	661670	スケーラブル{||う}な形で百台乗せて行くと言う風に考えられています。
0117	662975	668415	そして、(P)ハイドロポニックを使って食料を生産します。
0118	668930	670150	少なくとも、
0119	671825	675640	火星の地表に水があれば、流れていれば、
0120	676050	679385	何か食料を生産する事は出来る様になるでしょう。
0121	680355	686605	(F えー){それ||そし}{||う}までは、(F えー)地球から{沢山|たくさん|さくさん}の食糧{を||}持って行く事になります。(F えー)それから次は住居です。
0122	687570	688460	{少なくとも|すくなくとも|すくなとも}、
0123	689393	692093	こう言ったプレッシャー型の(F お){||じす}
0124	692730	695655	(F えー)住居を{||作るこ}使う事になります。
0125	696825	702735	あまりにも、(F あ)太陽光がきついと言う事で、それに対する対策が{必要|ひつよう|ひちょー}です。
0126	703775	705160	{||ん}土壌と言うのは、
0127	707780	713105	レンガを作るのに適していると言う事で、<ＮＡＳＡ|ナサ>もそう言う風に{考えており|かんがえており|かんがえとり}ます。ですから、
0128	714010	714300	(F えー)
0129	715120	721235	レンガを使ってマイクロウェーブに{||お}入れてしっかりとしたレンガに完成させると言う{物です|ものです|まつ}。{||し}
0130	721675	730195	もしくは、(P)(F あー)ラバーチューブや、ケーブを掘って、穴を掘って住むと言う事も考えられます。(F え)最後は衣服です。
0131	732340	737570	地球{||う}には、(F あ)大気がしっかりと{私達|わたしたち|わたたち}を守ってくれます{||う}。
0132	737745	741940	しかし、火星にはそう言った{||ああ}気圧はありません。
0133	742590	746625	{||んぐ}{ダバ||がば}ニューマン、<ＭＩＴ|エムアイティー>の科学者が(F この)
0134	747025	749935	素晴らしいスペーススーツを作りました。
0135	750875	753405	{私達|わたしたち|わたたし}の体温も守ってくれます。
0136	755750	759430	食料、(F お){||う}住居、酸素、水、
0137	760338	761428	対応出来るんです。
0138	762385	767440	{||か}{||そ}{しかし||かし}、そこにはまだ難しい困難な問題があります。
0139	768280	772330	これが次の(P)大きなステップとなります。
